time,particle_id,theta,theta_dot,x,y,vx,vy,energy
0.0100054510,17,4.2753085636,0.5201603928,-0.8465923114,-0.9059913711,0.9425216549,-0.2201818946,1.8278263314e+01
0.0100054510,18,1.6482257549,-0.9066643122,-0.1547041647,0.9970038392,1.8078956003,0.0701323725,2.7166481392e+00
0.0100054510,19,5.5995931198,-0.1868805663,1.5506179289,-0.6315821480,-0.2360608589,-0.1448901783,3.1355443107e+01
0.0100054510,20,3.8033048848,-0.6645271049,-1.5778825524,-0.6144686019,-0.8166620821,0.5242728622,1.4465128046e+01
0.0200054510,1,3.4216924120,1.9413456824,-1.9220557295,-0.2764515205,1.0733759315,-1.8656872959,1.1707978962e+01
0.0200054510,2,0.1384068723,-1.7442378292,1.9808740990,0.1379653977,0.4812889316,-1.7275577692,1.9156462301e-02
0.0200054510,3,0.7600727813,1.5897198877,1.4495717365,0.6889741978,-2.1905519686,1.1522065091,5.7771063283e-01
0.0200054510,4,2.3307965513,0.5127159791,-1.3778432157,0.7248358561,-0.7432698512,-0.3532211167,5.4326125637e+00
0.0200054510,5,3.1074311697,-0.7201425217,-1.9988331065,0.0341548398,0.0491927050,0.7197223569,9.6561284744e+00
0.0200054510,6,4.0611859421,1.6775681943,-1.2122873738,-0.7953551602,2.6685250398,-1.0168473703,1.6493231256e+01
0.0200054510,7,2.6703056778,-0.4822804212,-1.7819693927,0.4540333368,0.4379427778,0.4297044746,7.1305324130e+00
0.0200054510,8,5.2774977851,0.4241856826,1.0710154162,-0.8445303397,0.7164753572,0.2271547027,2.7851982872e+01
0.0200054510,9,4.4615276538,-1.7111559707,-0.4964768348,-0.9686989667,-3.3151900415,0.4247746501,1.9905229006e+01
0.0200054510,10,0.3948475565,0.3054567998,1.8461104303,0.3846674795,-0.2349985946,0.2819534921,1.5590459289e-01
0.0200054510,11,4.6173204807,-0.6006865525,-0.1898507184,-0.9954843927,-1.1959481759,0.0570203868,2.1319648422e+01
0.0200054510,12,2.1343839325,1.1643837835,-1.0684447806,0.8453439760,-1.9686096343,-0.6220398881,4.5555947715e+00
0.0200054510,13,5.7633069077,2.1560400400,1.7357591883,-0.4967746069,2.1421318865,1.8711831549,3.3215706513e+01
0.0200054510,14,1.5210422997,-1.0476213447,0.0994670046,0.9987625237,2.0926498761,-0.0521018786,2.3135696773e+00
0.0200054510,15,1.1085645047,-0.1974166248,0.8918936589,0.8950594535,0.3533992326,-0.0880373179,1.2289152610e+00
0.0200054510,16,6.1557479606,-1.0765182191,1.9837816897,-0.1270926902,-0.2736351931,-1.0677885658,3.7893232955e+01
0.0200054510,17,4.2805057000,0.5192683504,-0.8371637990,-0.9081790536,0.9431772781,-0.2173563325,1.8322729048e+01
0.0200054510,18,1.6391614035,-0.9062149318,-0.1366236704,0.9976640182,1.8081960604,0.0619052051,2.6868501067e+00
0.0200054510,19,5.5977254791,-0.1866475060,1.5482560889,-0.6330290442,-0.2363065846,-0.1444890688,3.1334530540e+01
0.0200054510,20,3.7966444975,-0.6675607675,-1.5860326917,-0.6092003572,-0.8133565161,0.5293866005,1.4414509440e+01
0.0300054510,1,3.4409834051,1.9167960751,-1.9110327141,-0.2949381145,1.1306724407,-1.8315300028,1.1840366794e+01
0.0300054510,2,0.1209074965,-1.7554495846,1.9853991773,0.1206131282,0.4234605317,-1.7426340805,1.4618622707e-02
0.0300054510,3,0.7758929349,1.5743920901,1.4275918968,0.7003537278,-2.2052627387,1.1237946951,6.0200984646e-01
0.0300054510,4,2.3359313788,0.5142541970,-1.3852688327,0.7212888224,-0.7418516084,-0.3561901556,5.4565754062e+00
0.0300054510,5,3.1002325706,-0.7195585303,-1.9982895874,0.0413482919,0.0595050323,0.7189431593,9.6114419917e+00
0.0300054510,6,4.0778924504,1.6638179681,-1.1855442194,-0.8053702415,2.6799789577,-0.9862648871,1.6629206837e+01
0.0300054510,7,2.6654915642,-0.4805427927,-1.7775772242,0.4583173606,0.4404822087,0.4271009617,7.1048452786e+00
0.0300054510,8,5.2817435406,0.4249676524,1.0781770800,-0.8422490998,0.7158572453,0.2290951913,2.7896814829e+01
0.0300054510,9,4.4443877387,-1.7169029987,-0.5296091202,-0.9643021025,-3.3112263430,0.4546437433,1.9752582372e+01
0.0300054510,10,0.3978986896,0.3047694968,1.8437544975,0.3874820490,-0.2361854182,0.2809600652,1.5832336721e-01
0.0300054510,11,4.6113123016,-0.6009522912,-0.2018093169,-0.9948961001,-1.1957701816,0.0606388857,2.1264201143e+01
0.0300054510,12,2.1460572604,1.1703183218,-1.0881074912,0.8390503691,-1.9639120397,-0.6367160665,4.6055617648e+00
0.0300054510,13,5.7850421032,2.1912563147,1.7569424879,-0.4777952213,2.0939435917,1.9249556607,3.3466712135e+01
0.0300054510,14,1.5105638956,-1.0480743615,0.1203920356,0.9981865755,2.0923475154,-0.0630899029,2.2818032827e+00
0.0300054510,15,1.1065896521,-0.1975541436,0.8954271382,0.8941770295,0.3532967546,-0.0884476707,1.2245406582e+00
0.0300054510,16,6.1450041194,-1.0722005486,1.9809363219,-0.1377418679,-0.2953738126,-1.0619805056,3.7761075627e+01
0.0300054510,17,4.2856939855,0.5183901960,-0.8277287894,-0.9103385430,0.9438211514,-0.2145432447,1.8367172937e+01
0.0300054510,18,1.6301012646,-0.9058218257,-0.1185403612,0.9982419775,1.8084587411,0.0536882232,2.6572301328e+00
0.0300054510,19,5.5958601641,-0.1864154289,1.5458917996,-0.6344719347,-0.2365507157,-0.1440890414,3.1313650977e+01
0.0300054510,20,3.7899535489,-0.6706395084,-1.5941493851,-0.6038807287,-0.8099725500,0.5345497799,1.4363747903e+01
0.0400054510,1,3.4600281778,1.8921270651,-1.8994527760,-0.3130811204,1.1847785229,-1.7970030031,1.1971794991e+01
0.0400054510,2,0.1033021608,-1.7654084869,1.9893381500,0.1031185301,0.3640926564,-1.7559972267,1.0671336424e-02
0.0400054510,3,0.7915626558,1.5596301533,1.4054688382,0.7114522726,-2.2192048341,1.0960057898,6.2657143807e-01
0.0400054510,4,2.3410816845,0.5158116953,-1.3926801432,0.7177119929,-0.7404084796,-0.3591803529,5.4806634533e+00
0.0400054510,5,3.0930403547,-0.7188660061,-1.9976431373,0.0485332256,0.0697777720,0.7180188718,9.5668986357e+00
0.0400054510,6,4.0944643492,1.6506427617,-1.1586896249,-0.8150825653,2.6908202732,-0.9562913212,1.6764638307e+01
0.0400054510,7,2.6606947614,-0.4788182651,-1.7731598748,0.4625754151,0.4429791155,0.4245106675,7.0792966135e+00
0.0400054510,8,5.2859971602,0.4257585256,1.0853325190,-0.8399484096,0.7152303928,0.2310447865,2.7941765977e+01
0.0400054510,9,4.4271882278,-1.7230772806,-0.5627002003,-0.9596051902,-3.3069478033,0.4847879655,1.9599995605e+01
0.0400054510,10,0.4009429601,0.3040842780,1.8413867572,0.3902866928,-0.2373600944,0.2799683813,1.6075525724e-01
0.0400054510,11,4.6053013824,-0.6012345983,-0.2137660793,-0.9942716006,-1.1955809729,0.0642617814,2.1208800822e+01
0.0400054510,12,2.1577908643,1.1764400878,-1.1077223057,0.8326090459,-1.9590293182,-0.6515844633,4.6560614140e+00
0.0400054510,13,5.8071361226,2.2278033858,1.7776247996,-0.4582712275,2.0418763844,1.9800992736,3.3722829947e+01
0.0400054510,14,1.5000805276,-1.0486142761,0.1413137511,0.9975006797,2.0919869063,-0.0740918084,2.2502415893e+00
0.0400054510,15,1.1046134205,-0.1976924553,0.8989595893,0.8932904982,0.3531935838,-0.0888587642,1.2201708087e+00
0.0400054510,16,6.1343047817,-1.0676202558,1.9778755010,-0.1483311350,-0.3167226486,-1.0558099742,3.7629695155e+01
0.0400054510,17,4.2908735582,0.5175257804,-0.8182873991,-0.9124699629,0.9444534593,-0.2117424124,1.8411595893e+01
0.0400054510,18,1.6210447765,-0.9054848077,-0.1004546138,0.9987378123,1.8086838317,0.0454800633,2.6277861673e+00
0.0400054510,19,5.5939971650,-0.1861843311,1.5435250770,-0.6359108304,-0.2367932652,-0.1436900920,3.1292804282e+01
0.0400054510,20,3.7832315853,-0.6737639259,-1.6022318371,-0.5985092189,-0.8065078420,0.5397630064,1.4312841228e+01
0.0500054510,1,3.4788262666,1.8674813354,-1.8873472226,-0.3308777952,1.2358162136,-1.7622928558,1.2102232193e+01
0.0500054510,2,0.0856039818,-1.7739983729,1.9926764322,0.0854994685,0.3033518359,-1.7675023743,7.3280416919e-03
0.0500054510,3,0.8070874920,1.5454120866,1.3832099955,0.7222759356,-2.2324279213,1.0688147226,6.5139021975e-01
0.0500054510,4,2.3462476625,0.5173887299,-1.4000768956,0.7141051544,-0.7389399177,-0.3621920034,5.5048780938e+00
0.0500054510,5,3.0858556000,-0.7180664562,-1.9968941850,0.0557081991,0.0800043783,0.7169513654,9.5225047839e+00
0.0500054510,6,4.1109072689,1.6380188491,-1.1317295248,-0.8244980720,2.7010867659,-0.9268971468,1.6899558573e+01
0.0500054510,7,2.6559151382,-0.4771069180,-1.7687177655,0.4668076333,0.4454343025,0.4219337410,7.0538852212e+00
0.0500054510,8,5.2902587333,0.4265583956,1.0924816452,-0.8376281775,0.7145946629,0.2330036089,2.7986837466e+01
0.0500054510,9,4.4099247947,-1.7296897924,-0.5957468671,-0.9546053727,-3.3023423379,0.5152286375,1.9447436695e+01
0.0500054510,10,0.4039803890,0.3034011904,1.8390073304,0.3930814288,-0.2385227468,0.2789785066,1.6320015467e-01
0.0500054510,11,4.5992875570,-0.6015335331,-0.2257208931,-0.9936108492,-1.1953804892,0.0678893432,2.1153446032e+01
0.0500054510,12,2.1695866440,1.1827545947,-1.1272873324,0.8260180492,-1.9539532859,-0.6666521360,4.7071062057e+00
0.0500054510,13,5.8296021543,2.2656533746,1.7977655546,-0.4381891745,1.9855695640,2.0365567977,3.3984261278e+01
0.0500054510,14,1.4895913250,-1.0492414308,0.1622315670,0.9967046853,2.0915677002,-0.0851100408,2.2188823155e+00
0.0500054510,15,1.1026358017,-0.1978315633,0.9024910051,0.8923998523,0.3530897157,-0.0892706032,1.2158057113e+00
0.0500054510,16,6.1236524832,-1.0627955462,1.9746032106,-0.1588569803,-0.3376649824,-1.0492997489,3.7499119735e+01
0.0500054510,17,4.2960445548,0.5166749579,-0.8088397429,-0.9145734348,0.9450743818,-0.2089536201,1.8455998817e+01
0.0500054510,18,1.6119913790,-0.9052037187,-0.0823668033,0.9991516038,1.8088714946,0.0372793683,2.5985162060e+00
0.0500054510,19,5.5921364720,-0.1859542086,1.5411559367,-0.6373457419,-0.2370342461,-0.1432922163,3.1271990322e+01
0.0500054510,20,3.7764781469,-0.6769346132,-1.6102792280,-0.5930853243,-0.8029599693,0.5450268732,1.4261787194e+01
0.0600010504,1,3.4973704192,1.8429913278,-1.8747517228,-0.3483195292,1.2838997432,-1.7275755835,1.2231599849e+01
0.0600010504,2,0.0678350231,-1.7811113408,1.9954001739,0.0677830102,0.2414581764,-1.7770149396,4.6015903556e-03
0.0600010504,3,0.8224660354,1.5317226594,1.3608322064,0.7328259865,-2.2449723379,1.0422087631,6.7645037943e-01
0.0600010504,4,2.3514272258,0.5189848528,-1.4074555876,0.7104696983,-0.7374460236,-0.3652240655,5.5292099980e+00
0.0600010504,5,3.0786825242,-0.7171620260,-1.9960436207,0.0628686412,0.0901740042,0.7157433435,9.4782860847e+00
0.0600010504,6,4.1272194545,1.6259290612,-1.1046814203,-0.8336184618,2.7108089662,-0.8980668123,1.7033940426e+01
0.0600010504,7,2.6511546544,-0.4754095635,-1.7642532804,0.4710123041,0.4478475079,0.4193714410,7.0286210013e+00
0.0600010504,8,5.2945264699,0.4273669994,1.0996212273,-0.8352893445,0.7139502016,0.2349709122,2.8032010541e+01
0.0600010504,9,4.4061736060,0.5013348960,-0.6029044685,-0.9534812796,0.9560268762,-0.1511285245,1.9414365847e+01
0.0600010504,10,0.4070096657,0.3027205782,1.8366173914,0.3958650520,-0.2396729949,0.2779909394,1.6565686794e-01
0.0600010504,11,4.5932733075,-0.6018490155,-0.2376683859,-0.9929141124,-1.1951687619,0.0715202420,2.1098159678e+01
0.0600010504,12,2.1814413219,1.1892646857,-1.1467920197,0.8192783507,-1.9486776203,-0.6819196254,4.7586862409e+00
0.0600010504,13,5.8524428386,2.3047344272,1.8173119714,-0.4175455659,1.9246632815,2.0942107327,3.4251087179e+01
0.0600010504,14,1.4791000338,-1.0499558899,0.1831356935,0.9957988398,2.0910897141,-0.0961422000,2.1877369099e+00
0.0600010504,15,1.1006576591,-0.1979714093,0.9060198255,0.8915054789,0.3529851921,-0.0896830108,1.2114472825e+00
0.0600010504,16,6.1130542308,-1.0577470891,1.9711251653,-0.1693115345,-0.3581775656,-1.0424759529,3.7369432028e+01
0.0600010504,17,4.2872306738,-1.7891868032,-0.8249300001,-0.9109734484,-3.2598033439,0.7379769348,1.8380346850e+01
0.0600010504,18,1.6029444960,-0.9049785128,-0.0642852640,0.9994832921,1.8090218065,0.0290883913,2.5694310574e+00
0.0600010504,19,5.5902788927,-0.1857251579,1.5387854385,-0.6387760512,-0.2372735660,-0.1428955843,3.1251218098e+01
0.0600010504,20,3.7696957610,-0.6801507301,-1.6182871965,-0.5876109575,-0.7993280436,0.5503396091,1.4210606130e+01
0.0700010504,1,3.5156789386,1.8187376725,-1.8616838043,-0.3654221575,1.3292140886,-1.6929572345,1.2359998399e+01
0.0700010504,2,0.0499948409,-1.7866630561,1.9975010365,0.0499740166,0.1785734584,-1.7844306532,2.4994841149e-03
0.0700010504,3,0.8377169502,1.5185295396,1.3383222843,0.7431173298,-2.2568912333,1.0161409611,7.0176968870e-01
0.0700010504,4,2.3566251340,0.5206017324,-1.4148224535,0.7068022045,-0.7359249042,-0.3682795102,5.5536820221e+00
0.0700010504,5,3.0715158546,-0.7161538489,-1.9950912515,0.0700194580,0.1002894087,0.7143961393,9.4342096451e+00
0.0700010504,6,4.1434204499,1.6143416612,-1.0775267333,-0.8424571412,2.7200273217,-0.8697481483,1.7167933025e+01
0.0700010504,7,2.6464089856,-0.4737247639,-1.7597628938,0.4751932653,0.4502216348,0.4168216307,7.0034805191e+00
0.0700010504,8,5.2988042189,0.4281851454,1.1067574609,-0.8329297574,0.7132962985,0.2369485521,2.8077326151e+01
0.0700010504,9,4.4111840689,0.5007589441,-0.5933421755,-0.9549797200,0.9564292726,-0.1485607007,1.9458544890e+01
0.0700010504,10,0.4100334794,0.3020418856,1.8342149542,0.3986400324,-0.2408119741,0.2770048717,1.6812745424e-01
0.0700010504,11,4.5872531711,-0.6021813895,-0.2496189638,-0.9921807261,-1.1949455365,0.0751579472,2.1042891656e+01
0.0700010504,12,2.1933673501,1.1959820948,-1.1662514767,0.8123819134,-1.9431884452,-0.6974079421,4.8108603325e+00
0.0700010504,13,5.8756903602,2.3449932344,1.8362329634,-0.3963106434,1.8586915549,2.1529769380,3.4523737209e+01
0.0700010504,14,1.4685965382,-1.0507587371,0.2040439443,0.9947821456,2.0905520620,-0.1072004786,2.1567757919e+00
0.0700010504,15,1.0986772428,-0.1981121199,0.9095491504,0.8906065830,0.3528799163,-0.0900963552,1.2070916839e+00
0.0700010504,16,6.1025028600,-1.0524888641,1.9674425709,-0.1797009530,-0.3782665038,-1.0353556983,3.7240541157e+01
0.0700010504,17,4.2692862048,-1.7998130950,-0.8574893032,-0.9034257157,-3.2519948669,0.7716602384,1.8226804699e+01
0.0700010504,18,1.5938956046,-0.9048088856,-0.0461944473,0.9997332235,1.8091350078,0.0208985732,2.5405031983e+00
0.0700010504,19,5.5884227817,-0.1854969734,1.5364115107,-0.6402030283,-0.2375114482,-0.1424998426,3.1230469187e+01
0.0700010504,20,3.7628779846,-0.6834156853,-1.6262619241,-0.5820807835,-0.7956062752,0.5557064537,1.4159250727e+01
0.0800008216,1,3.5337461040,1.7948162344,-1.8481763980,-0.3821792779,1.3718831448,-1.6585685017,1.2487361528e+01
0.0800008216,2,0.0321076791,-1.7905769843,1.9989691855,0.0321021627,0.1149627875,-1.7896541079,1.0309030576e-03
0.0800008216,3,0.8528380179,1.5058197267,1.3156966873,0.7531504211,-2.2682175224,0.9906010131,7.2733268472e-01
0.0800008216,4,2.3618391928,0.5222388988,-1.4221738047,0.7031041298,-0.7343766529,-0.3713572408,5.5782843727e+00
0.0800008216,5,3.0643599380,-0.7150444518,-1.9940380720,0.0771559577,0.1103398789,0.7129129301,9.3903018297e+00
0.0800008216,6,4.1406065020,-1.8917381884,-1.0822637219,-0.8409377558,-3.1816681333,1.0236798063,1.7144622205e+01
0.0800008216,7,2.6416802062,-0.4720533536,-1.7552490670,0.4793487021,0.4525563247,0.4142856042,6.9784743120e+00
0.0800008216,8,5.3030900976,0.4290125584,1.1138869459,-0.8305504006,0.7126331046,0.2389357442,2.8122764583e+01
0.0800008216,9,4.4161887124,0.5001939134,-0.5837761188,-0.9564524875,0.9568234254,-0.1460006307,1.9502722743e+01
0.0800008216,10,0.4130504486,0.3013654696,1.8318012409,0.4014050990,-0.2419392723,0.2760208206,1.7061067305e-01
0.0800008216,11,4.5812297648,-0.6025305816,-0.2615669785,-0.9914109536,-1.1947108371,0.0788010518,2.0987666158e+01
0.0800008216,12,2.2053613246,1.2029101033,-1.1856545005,0.8053296538,-1.9374783542,-0.7131178889,4.8636185719e+00
0.0800008216,13,5.8993452047,2.3862828382,1.8544668385,-0.3744838932,1.7872489748,2.2126411953,3.4802273844e+01
0.0800008216,14,1.4580848126,-1.0516501682,0.2249460401,0.9936547790,2.0899544308,-0.1182822705,2.1260113207e+00
0.0800008216,15,1.0966954607,-0.1982536341,0.9130773383,0.8897035706,0.3527739323,-0.0905104503,1.2027409336e+00
0.0800008216,16,6.0920052718,-1.0470414876,1.9635613826,-0.1900175630,-0.3979125436,-1.0279651155,3.7112528232e+01
0.0800008216,17,4.2693449251,1.5377524987,-0.8573832029,-0.9034508901,2.7785677275,-0.6592215813,1.8227306090e+01
0.0800008216,18,1.5848483386,-0.9046948706,-0.0281030987,0.9999012721,1.8092111039,0.0127123646,2.5117442563e+00
0.0800008216,19,5.5865689902,-0.1852697573,1.5340352662,-0.6416260208,-0.2377477943,-0.1421051707,3.1209753082e+01
0.0800008216,20,3.7560274765,-0.6867285634,-1.6341988004,-0.5764968085,-0.7917936502,0.5611254972,1.4107742404e+01
0.0900010115,1,3.5515767505,1.7712940968,-1.8342543237,-0.3985947429,1.4120570301,-1.6245019277,1.2613697415e+01
0.0900010115,2,0.0200298788,2.8425900097,1.9995988174,0.0200285395,-0.1138658526,2.8420198109,4.0119604447e-04
0.0900010115,3,0.8678349506,1.4935738381,1.2929596892,0.7629310654,-2.2789877591,0.9655653828,7.5313750142e-01
0.0900010115,4,2.3670699449,0.5238967282,-1.4295098422,0.6993750087,-0.7328005577,-0.3744577647,5.6030201241e+00
0.0900010115,5,3.0572153124,-0.7138360680,-1.9928846873,0.0842772556,0.1203202895,0.7112964846,9.3465654665e+00
0.0900010115,6,4.1216092522,-1.9077896333,-1.1140175231,-0.8305066162,-3.1688638256,1.0626555410,1.6987662828e+01
0.0900010115,7,2.6369678768,-0.4703952611,-1.7507118972,0.4834790205,0.4548524802,0.4117632900,6.9535995831e+00
0.0900010115,8,5.3073844769,0.4298493920,1.1210100500,-0.8281510230,0.7119604274,0.2409327442,2.8168329986e+01
0.0900010115,9,4.4211879690,0.4996396819,-0.5742057608,-0.9578997526,0.9572094554,-0.1434479918,1.9546903057e+01
0.0900010115,10,0.4160607910,0.3006913261,1.8293762109,0.4041604506,-0.2430550837,0.2750387794,1.7310658184e-01
0.0900010115,11,4.5752025299,-0.6028966886,-0.2735130885,-0.9906046879,-1.1944645721,0.0824500677,2.0932478190e+01
0.0900010115,12,2.2174261640,1.2100557001,-1.2050000839,0.7981188504,-1.9315365287,-0.7290586101,4.9169787928e+00
0.0900010115,13,5.9024658656,-0.9269062435,1.8567950793,-0.3715884933,-0.6888553889,-0.8605374760,3.4839103295e+01
0.0900010115,14,1.4475632872,-1.0526308138,0.2458427313,0.9924164135,2.0892961941,-0.1293908172,2.0954394705e+00
0.0900010115,15,1.0947121765,-0.1983959645,0.9166046104,0.8887963755,0.3526672284,-0.0909253279,1.1983947493e+00
0.0900010115,16,6.0994865849,-1.7098004657,1.9663495678,-0.1826673051,-0.6246492865,-1.6810327033,3.7203736600e+01
0.0900010115,17,4.2846835480,1.5299661272,-0.8295680469,-0.9099198942,2.7842932332,-0.6346055060,1.8358513107e+01
0.0900010115,18,1.5758015564,-0.9046364082,-0.0100104174,0.9999874739,1.8092501531,0.0045278940,2.4831505451e+00
0.0900010115,19,5.5847173885,-0.1850434909,1.5316565662,-0.6430451312,-0.2379826317,-0.1417115389,3.1189068309e+01
0.0900010115,20,3.7491433093,-0.6900901336,-1.6420974148,-0.5708581435,-0.7878871451,0.5665976122,1.4056075554e+01
0.1000010115,1,3.5691740714,1.7482273116,-1.8199426529,-0.4146711770,1.4498789539,-1.5908367257,1.2739003552e+01
0.1000010115,2,0.0484202436,2.8343540288,1.9976559380,0.0484013255,-0.2743729837,2.8310320780,2.3445199925e-03
0.1000010115,3,0.8827113867,1.4817749000,1.2701180672,0.7724636068,-2.2892343675,0.9410145360,7.7917939214e-01
0.1000010115,4,2.3723172798,0.5255753936,-1.4368298379,0.6956148390,-0.7311960856,-0.3775812038,5.6278892762e+00
0.1000010115,5,3.0500833902,-0.7125312446,-1.9916318967,0.0913816013,0.1302244922,0.7095499770,9.3030086871e+00
0.1000010115,6,4.1024477587,-1.9246664268,-1.1456385632,-0.8196816886,-3.1552276535,1.1024860399,1.6830077613e+01
0.1000010115,7,2.6322721506,-0.4687506147,-1.7461520422,0.4875841070,0.4571106998,0.4092549216,6.9288566746e+00
0.1000010115,8,5.3116871903,0.4306956964,1.1281262441,-0.8257316721,0.7112781550,0.2429395591,2.8214020808e+01
0.1000010115,9,4.4261816422,0.4990962001,-0.5646317646,-0.9593215012,0.9575874318,-0.1409027841,1.9591083929e+01
0.1000010115,10,0.4190643467,0.3000195344,1.8269401260,0.4069059400,-0.2441594613,0.2740588630,1.7561492664e-01
0.1000010115,11,4.5691716637,-0.6032797660,-0.2854564507,-0.9897619177,-1.1942066763,0.0861050504,2.0877329692e+01
0.1000010115,12,2.2295633433,1.2174252719,-1.2242846776,0.7907475938,-1.9253522087,-0.7452375532,4.9709527017e+00
0.1000010115,13,5.8932281272,-0.9206437749,1.8498506774,-0.3801488101,-0.6999632712,-0.8515267554,3.4730137759e+01
0.1000010115,14,1.4370317073,-1.0537012471,0.2667321369,0.9910668453,2.0885767417,-0.1405279927,2.0650601277e+00
0.1000010115,15,1.0927275025,-0.1985391062,0.9201307450,0.8878850449,0.3525598065,-0.0913409679,1.1940533947e+00
0.1000010115,16,6.0824613681,-1.6951070059,1.9598449931,-0.1993787872,-0.6759367581,-1.6610734891,3.6996336294e+01
0.1000010115,17,4.2999457926,1.5225335561,-0.8016976690,-0.9161442091,2.7897206011,-0.6103058014,1.8489533819e+01
0.1000010115,18,1.5667552532,-0.9046334764,0.0080821251,0.9999918349,1.8092521798,-0.0036556805,2.4547220235e+00
0.1000010115,19,5.5828680798,-0.1848181840,1.5292755706,-0.6444602837,-0.2382159586,-0.1413189669,3.1168415996e+01
