time,particle_id,theta,theta_dot,x,y,vx,vy,energy
0.2000002533,3,0.2553271344,-0.4155725372,1.9351614515,0.2525619511,0.2099156216,-0.4020999772,6.5191945547e-02
0.2000002533,4,2.6765502856,-0.6452697789,-1.7876051321,0.4484606705,0.5787562353,0.5767437842,7.1639214314e+00
0.2000002533,5,1.2965079120,-0.0749495480,0.5417240414,0.9626181827,0.1442955954,-0.0203009860,1.6809327659e+00
0.2000002533,6,5.0190582104,-0.2448407995,0.6037698921,-0.9533443656,-0.4668351934,-0.0739137516,2.5190945319e+01
0.2000002533,7,0.6039315590,-0.3665818660,1.6462186335,0.5678829568,0.4163511879,-0.3017369492,3.6473332799e-01
0.2000002533,8,4.7689827031,0.7676796239,0.1131270347,-0.9983990027,1.5329011416,0.0434226597,2.2743196023e+01
0.2000002533,9,3.5456095544,0.0436322280,-1.8389786249,-0.3931150013,0.0343049667,-0.0401193673,1.2571347112e+01
0.2000002533,10,3.8106472073,0.5889394965,-1.5688168487,-0.6202446483,0.7305731418,-0.4619691025,1.4521032139e+01
0.3000002533,1,4.1958483824,-0.9419165521,-0.9877500705,-0.8695328916,-1.6380548464,0.4651890704,1.7605143648e+01
0.3000002533,2,2.8180550924,-0.5807162406,-1.8962333649,0.3179225637,0.3692455919,0.5505867555,7.9414345040e+00
0.3000002533,3,0.2132484275,-0.4258842760,1.9546971776,0.2116358569,0.1802647674,-0.4162373962,4.5474891829e-02
0.3000002533,4,2.6135329433,-0.6156013396,-1.7275726538,0.5038582950,0.6203516828,0.5317480200,6.8305544455e+00
0.3000002533,5,1.2890070852,-0.0750675876,0.5561495313,0.9605594332,0.1442137588,-0.0208744018,1.6615392657e+00
0.3000002533,6,4.9946414595,-0.2435151598,0.5570394060,-0.9604305155,-0.4677587810,-0.0678237700,2.4946443309e+01
0.3000002533,7,0.5667820774,-0.3765333832,1.6872662148,0.5369200873,0.4043366739,-0.3176560281,3.2124192325e-01
0.3000002533,8,4.8459330918,0.7719069130,0.2662950539,-0.9910962295,1.5300680620,0.1027774965,2.3483067530e+01
0.3000002533,9,3.5499657356,0.0434915044,-1.8355362270,-0.3971167207,0.0345424072,-0.0399151159,1.2602256724e+01
0.3000002533,10,3.8684160764,0.5669219816,-1.4945780040,-0.6644991704,0.7534383729,-0.4236545619,1.4964642940e+01
0.4000002136,1,4.0997470904,-0.9818172109,-1.1500617565,-0.8181317064,-1.6065115802,0.5645752131,1.6807926205e+01
0.4000002136,2,2.7611462905,-0.5575703725,-1.8569979557,0.3713349540,0.4140907373,0.5177035210,7.6239288377e+00
0.4000002136,3,0.1701815888,-0.4352551842,1.9711080581,0.1693613175,0.1474307828,-0.4289675004,2.8961773176e-02
0.4000002136,4,2.5533248060,-0.5890801033,-1.6638062683,0.5549208731,0.6537856905,0.4900575842,6.5194675648e+00
0.4000002136,5,1.2814942771,-0.0751892397,0.5705666978,0.9584432226,0.1441292343,-0.0214502381,1.6422275823e+00
0.4000002136,6,5.0261060770,0.7957003821,0.6171928734,-0.9511930610,1.5137293642,0.2455503026,2.5261742297e+01
0.4000002136,7,0.5285992557,-0.3872537813,1.7270286935,0.5043242736,0.3906029639,-0.3343991960,2.7941717314e-01
0.4000002136,8,4.8687260648,-0.2385033617,0.3114020315,-0.9878042284,-0.4711892583,-0.0371352157,2.3704493494e+01
0.4000002136,9,3.5543078758,0.0433514466,-1.8320702611,-0.4010980424,0.0347763607,-0.0397114480,1.2633104476e+01
0.4000002136,10,3.9241222493,0.5476251828,-1.4182645056,-0.7050754910,0.7722341893,-0.3883386795,1.5398735427e+01
0.5000002373,1,4.0969351020,0.4990438801,-1.1546583573,-0.8165114938,0.8149501281,-0.2881125934,1.6784877230e+01
0.5000002373,2,2.7065067910,-0.5354372083,-1.8136677112,0.4214882660,0.4513610009,0.4855525880,7.3251790100e+00
0.5000002373,3,0.1262456202,-0.4431791053,1.9840832003,0.1259105378,0.1116018390,-0.4396521088,1.5937956630e-02
0.5000002373,4,2.4956166745,-0.5655624666,-1.5970252587,0.6019780567,0.6809123892,0.4516087723,6.2281025862e+00
0.5000002373,5,1.2739691167,-0.0753145456,0.5849752846,0.9562693026,0.1440419759,-0.0220285739,1.6229973104e+00
0.5000002373,6,5.1065030322,0.8130297968,0.7679806216,-0.9233371222,1.5014011857,0.3121955644,2.6076373218e+01
0.5000002373,7,0.4893050401,-0.3987620315,1.7653194233,0.4700125886,0.3748463493,-0.3519711797,2.3941942225e-01
0.5000002373,8,4.8449073792,-0.2378877432,0.2642617544,-0.9912322792,-0.4716040197,-0.0314323162,2.3473127513e+01
0.5000002373,9,3.5586360470,0.0432120718,-1.8285810698,-0.4050590300,0.0350068798,-0.0395083882,1.2663890515e+01
0.5000002373,10,3.8733057509,-1.1133512406,-1.4880617937,-0.6681452121,-1.4877606016,0.8283677221,1.5002497440e+01
0.6000002373,1,4.1462770590,0.4880332182,-1.0727092020,-0.8439927381,0.8237929843,-0.2617588620,1.7191613450e+01
0.6000002373,2,2.6540093204,-0.5147800596,-1.7669352539,0.4684922114,0.4823408970,0.4547915177,7.0437654729e+00
0.6000002373,3,0.0816112554,-0.4491404393,1.9933432989,0.0815206917,0.0732284785,-0.4476455425,6.6603970059e-03
0.6000002373,4,2.4401210427,-0.5447812804,-1.5277866433,0.6453425394,0.7031410698,0.4161547819,5.9541907030e+00
0.6000002373,5,1.2664312431,-0.0754435481,0.5993750035,0.9540374213,0.1439519362,-0.0226094885,1.6038480934e+00
0.6000002373,6,5.1888830664,0.8354989436,0.9173332321,-0.8886084263,1.4848628030,0.3832154732,2.6924507477e+01
0.6000002373,7,0.4488208376,-0.4110490573,1.8019187425,0.4339034586,0.3567112152,-0.3703385002,2.0144014428e-01
0.6000002373,8,4.8211450407,-0.2373762232,0.2170835896,-0.9940918865,-0.4719475550,-0.0257652413,2.3243439504e+01
0.6000002373,9,3.5629503146,0.0430733962,-1.8250689970,-0.4089997421,0.0352340159,-0.0393059600,1.2694614944e+01
0.6000002373,10,3.7576535925,-1.2035868774,-1.6323217392,-0.5778247441,-1.3909245589,0.9823205125,1.4119960521e+01
0.7000001066,1,4.1945865175,0.4783684100,-0.9899437495,-0.8689089959,0.8313172297,-0.2367789087,1.7594556053e+01
0.7000001066,2,2.6034952901,-0.4957838803,-1.7173706844,0.5125031542,0.5081816049,0.4257223509,6.7781877256e+00
0.7000001066,3,0.0364980837,-0.4526923129,1.9986680378,0.0364899810,0.0330374677,-0.4523908283,1.3321101105e-03
0.7000001066,4,2.3865792759,-0.5264365986,-1.4565247510,0.6852984112,0.7215323292,0.3833839678,5.6957606399e+00
0.7000001066,5,1.2588802924,-0.0755762915,0.6137655586,0.9517473193,0.1438590656,-0.0231930624,1.5847795905e+00
0.7000001066,6,5.2738060288,0.8640803391,1.0647725314,-0.8465015441,1.4628906825,0.4600245050,2.7813030029e+01
0.7000001066,7,0.4070710579,-0.4240607865,1.8365687819,0.3959214282,0.3357895045,-0.3894084011,1.6570684615e-01
0.7000001066,8,4.7974287516,-0.2369671251,0.1698746208,-0.9963862972,-0.4722215926,-0.0201273503,2.3015322627e+01
0.7000001066,9,3.4669533045,-1.4897427755,-1.8950710116,-0.3196505362,-0.9523941539,1.4115841743,1.2019765215e+01
0.7000001066,10,3.7208380354,0.0383061433,-1.6737519211,-0.5473925709,0.0419369965,-0.0320574905,1.3844635686e+01
0.8000001066,1,4.2419906149,0.4699023967,-0.9064828390,-0.8913878032,0.8377305301,-0.2129792293,1.7994484377e+01
0.8000001066,2,2.5547965068,-0.4784676731,-1.6654378208,0.5536959601,0.5298512352,0.3984290794,6.5269851910e+00
0.8000001066,3,6.2743484687,-0.4535424364,1.9999219108,-0.0088367235,-0.0080156582,-0.4535247280,3.9367448707e+01
0.8000001066,4,2.3347622673,-0.5102384127,-1.3835813523,0.7220980961,0.7368843728,0.3529781765,5.4511148447e+00
0.8000001066,5,1.2513158685,-0.0757128219,0.6281467016,0.9493987204,0.1437633125,-0.0237793797,1.5657914027e+00
0.8000001066,6,5.3619470551,0.9001198207,1.2096690742,-0.7963511680,1.4336229410,0.5444235551,2.8750476222e+01
0.8000001066,7,0.3639885525,-0.4376749258,1.8689686375,0.3560042949,0.3116283067,-0.4090003548,1.3248766637e-01
0.8000001066,8,4.7737482773,-0.2366591160,0.1226416031,-0.9981181089,-0.4724274986,-0.0145121267,2.2788672615e+01
0.8000001066,9,3.3104611030,-1.6349636223,-1.9715511485,-0.1680670020,-0.5495668688,1.6117072037,1.0959152715e+01
0.8000001066,10,3.7246633536,0.0382003565,-1.6695517838,-0.5505898749,0.0420654590,-0.0318887367,1.3873117097e+01
0.9000001066,1,4.2886028507,0.4625125661,-0.8224291907,-0.9115385656,0.8431960821,-0.1901919177,1.8392114411e+01
0.9000001066,2,2.5077480647,-0.4627605939,-1.6115130457,0.5922469298,0.5481370819,0.3728723670,6.2888003562e+00
0.9000001066,3,6.2290676651,-0.4516178245,1.9970719955,-0.0540912300,-0.0488571273,-0.4509566550,3.8801283977e+01
0.9000001066,4,2.2844688160,-0.4959244414,-1.3092288897,0.7559629148,0.7498009726,0.3246393029,5.2187977711e+00
0.9000001066,5,1.2437376002,-0.0758531867,0.6425181231,0.9469913492,0.1436646233,-0.0243685236,1.5468832182e+00
0.9000001066,6,5.4541394962,0.9454669705,1.3511591575,-0.7372870762,1.3941611568,0.6387381777,2.9747637644e+01
0.9000001066,7,0.3195231944,-0.4516712310,1.8987705945,0.3141139241,0.2837524456,-0.4288100259,1.0209507178e-01
0.9000001066,8,4.7500935923,-0.2364511992,0.0753913576,-0.9992892653,-0.4725662903,-0.0089131885,2.2563389135e+01
0.9000001066,9,3.1425427999,-1.7028255603,-1.9999990972,-0.0009501462,-0.0032358665,1.7028247916,9.8755752494e+00
0.9000001066,10,3.7284781340,0.0380953877,-1.6653388869,-0.5537703477,0.0421921922,-0.0317208653,1.3901549196e+01
1.0000001066,1,4.3345255821,0.4560968286,-0.7378708757,-0.9294550246,0.8478429781,-0.1682702832,1.8788112022e+01
1.0000001066,2,2.4621945193,-0.4485488878,-1.5559020537,0.6283249158,0.5636688844,0.3489490679,6.0624018507e+00
1.0000001066,3,6.1841121684,-0.4470820093,1.9901925392,-0.0989111432,-0.0884427853,-0.4448896397,3.8243243311e+01
1.0000001066,4,2.2355222492,-0.4832652522,-1.2336868666,0.7870858776,0.7607425103,0.2980989974,4.9975597268e+00
1.0000001066,5,1.2361451017,-0.0759974350,0.6568795264,0.9445249186,0.1435629423,-0.0249605796,1.5280547126e+00
1.0000001066,6,5.5514332913,1.0026258225,1.4880097862,-0.6681741682,1.3398573499,0.7459585179,3.0818411588e+01
1.0000001066,7,0.2736531069,-0.4656983155,1.9255801385,0.2702504072,0.2517103188,-0.4483697134,7.4886022918e-02
1.0000001066,8,4.7264547236,-0.2363427043,0.0281305589,-0.9999010791,-0.4726386502,-0.0033242262,2.2339374255e+01
1.0000001066,9,2.9745495251,-1.6363250090,-1.9721614162,0.1662673662,0.5441348991,1.6135485236,8.8479448771e+00
1.0000001066,10,3.7322824583,0.0379912328,-1.6611134020,-0.5569340773,0.0423172243,-0.0315538729,1.3929932348e+01
1.1000001066,1,4.3798518471,0.4505704110,-0.6528844368,-0.9452171592,0.8517737678,-0.1470852045,1.9183102203e+01
1.1000001066,2,2.4179927443,-0.4357032826,-1.4988542756,0.6620868260,0.5769468069,0.3265278640,5.8466889114e+00
1.1000001066,3,6.1397263676,-0.4402970779,1.9794548048,-0.1429673704,-0.1258962308,-0.4357740832,3.7696239869e+01
1.1000001066,4,2.1877672028,-0.4720637520,-1.1571343198,0.8156347476,0.7700631985,0.2731205843,4.7863253338e+00
1.1000001066,5,1.2285379822,-0.0761456176,0.6712306097,0.9419991333,0.1434582116,-0.0255556347,1.5093055736e+00
1.1000001066,6,5.6551655711,1.0748300100,1.6183851707,-0.5875434961,1.2630187635,0.8697444746,3.1980897637e+01
1.1000001066,7,0.2263993654,-0.4792447897,1.9489618909,0.2244702363,0.2151523824,-0.4670149157,5.1256672632e-02
1.1000001066,8,4.7028217493,-0.2363332823,-0.0191341703,-0.9999542344,-0.4726449327,0.0022610206,2.2116532406e+01
1.1000001066,9,2.8178954713,-1.4914645315,-1.8961318464,0.3180738991,0.9487918777,1.4140066980,7.9405348871e+00
1.1000001066,10,3.7360764076,0.0378878876,-1.6568754977,-0.5600811515,0.0424405835,-0.0313877563,1.3958266923e+01
1.2000001066,1,4.4246669606,0.4458632242,-0.5675372490,-0.9588927822,0.8550700551,-0.1265219939,1.9577677712e+01
1.2000001066,2,2.3750126541,-0.4240940142,-1.4405744987,0.6936759175,0.5883676088,0.3054695110,5.6406851069e+00
1.2000001066,3,6.0961116241,-0.4317470237,1.9651053814,-0.1859844349,-0.1605964524,-0.4242141998,3.7162576933e+01
1.2000001066,4,2.1410665216,-0.4621522725,-1.0797190126,0.8417551386,0.7780381004,0.2494972977,4.5841658500e+00
1.2000001066,5,1.2209158454,-0.0762977869,0.6855710650,0.9394136888,0.1433503709,-0.0261537775,1.4906355016e+00
1.2000001066,6,5.7670212727,1.1656521795,1.7394376106,-0.4935475658,1.1506095916,1.0137896210,3.3258534360e+01
1.2000001066,7,0.1778426845,-0.4916306466,1.9684552527,0.1769066973,0.1739455079,-0.4838764644,3.1628020444e-02
1.2000001066,8,4.6791847661,-0.2364229027,-0.0663962264,-0.9994487907,-0.4725851685,0.0078487943,2.1894770076e+01
1.2000001066,9,2.6762596827,-1.3445026072,-1.7873444086,0.4487203931,1.2066114769,1.2015446087,7.1623658893e+00
1.2000001066,10,3.7398600627,0.0377853480,-1.6526253401,-0.5632116577,0.0425622970,-0.0312225118,1.3986553289e+01
1.3000003515,1,4.4690499802,0.4419177279,-0.4818891860,-0.9705388725,0.8577966667,-0.1064776871,1.9972407726e+01
1.3000003515,2,2.3331367221,-0.4135984621,-1.3812319192,0.7232216785,0.5982467481,0.2856376988,5.4435269642e+00
1.3000003515,3,6.0663357137,1.4369793968,1.9531602346,-0.2151540715,0.6183439359,1.4033255079,3.6800428991e+01
1.3000003515,4,2.0952983864,-0.4533888990,-1.0015641257,0.8655734085,0.7848827493,0.2270490281,4.3902753282e+00
1.3000003515,5,1.2132782714,-0.0764539977,0.6999006131,0.9367682653,0.1432393576,-0.0267550999,1.4720441639e+00
1.3000003515,6,5.8775125007,-0.3744741606,1.8376741816,-0.3946370492,-0.2955627555,-0.3440807483,3.4545153196e+01
1.3000003515,7,0.1281388984,-0.5020416428,1.9836028773,0.1277885217,0.1283103188,-0.4979256236,1.6419577274e-02
1.3000003515,8,4.6555338002,-0.2366118546,-0.1136491086,-0.9983841796,-0.4724590646,0.0134453632,2.1673994965e+01
1.3000003515,9,2.5481157566,-1.2231039435,-1.6580025009,0.5592467494,1.3680338092,1.0139546987,6.4928939089e+00
1.3000003515,10,3.7436335132,0.0376836094,-1.6483630818,-0.5663256904,0.0426823922,-0.0310581353,1.4014791881e+01
1.4000001147,1,4.5130743368,0.4386872730,-0.3959951786,-0.9802025069,0.8600047294,-0.0868590225,2.0367839969e+01
1.4000001147,2,2.2922595704,-0.4041046994,-1.3209680812,0.7508400842,0.6068360130,0.2669047047,5.2544539381e+00
1.4000001147,3,6.1608598307,-0.5030786124,1.9850551274,-0.1220206346,-0.1227719431,-0.4993193896,3.7956193854e+01
1.4000001147,4,2.0503544718,-0.4456539437,-0.9227744147,0.8871988756,0.7907673556,0.2056190285,4.2039534601e+00
1.4000001147,5,1.2056249088,-0.0766143048,0.7142188296,0.9340625599,0.1431251073,-0.0273596895,1.4535314208e+00
1.4000001147,6,5.8405777169,-0.3642996131,1.8072758258,-0.4282972360,-0.3120570347,-0.3291949420,3.4112348067e+01
1.4000001147,7,0.1314216787,1.4954769388,1.9827531872,0.1310436936,-0.3919456435,1.4825808334,1.7271657642e-02
1.4000001147,8,4.6318590626,-0.2369007450,-0.1608858114,-0.9967592181,-0.4722660027,0.0190569843,2.1454118376e+01
1.4000001147,9,2.4307431558,-1.1284225344,-1.5156157421,0.6524777625,1.4725412209,0.8551274785,5.9085122892e+00
1.4000001147,10,3.7473968116,0.0375826680,-1.6440889144,-0.5694233139,0.0428008947,-0.0308946239,1.4042982863e+01
1.5000004635,1,4.5072479585,-0.2400907365,-0.4074104537,-0.9790322674,-0.4701131562,0.0489077379,2.0315284160e+01
1.5000004635,2,2.2017892307,-0.9904363623,-1.1798935222,0.8074421460,1.5994401235,0.5843047240,4.8478758166e+00
1.5000004635,3,6.1110372530,-0.4929516841,1.9704381611,-0.1712990466,-0.1688843070,-0.4856654050,3.7344776308e+01
1.5000004635,4,2.0061366498,-0.4388464382,-0.8434380114,0.9067265741,0.7958274549,0.1850698836,4.0245842578e+00
1.5000004635,5,1.1979552634,-0.0767787678,0.7285255402,0.9312962119,0.1430075511,-0.0279676466,1.4350968131e+00
1.5000004635,6,5.8046361888,-0.3546142172,1.7753279518,-0.4604917653,-0.3265938538,-0.3147782659,3.3693801285e+01
1.5000004635,7,0.2758781877,1.3869061563,1.9243727147,0.2723920221,-0.7555643448,1.3344621825,7.6108774461e-02
1.5000004635,8,4.6572274310,0.4326834490,-0.1102671588,-0.9984789875,0.8640506641,-0.0238553873,2.1689767344e+01
1.5000004635,9,2.3756966608,-0.4242720676,-1.4415231196,0.6931830739,0.5881964320,0.3057989972,5.6439346241e+00
1.5000004635,10,3.7511500774,0.0374825181,-1.6398029501,-0.5725046473,0.0429178317,-0.0307319719,1.4071126903e+01
1.6000004635,1,4.4831925198,-0.2410368774,-0.4543901413,-0.9738492696,-0.4694671740,0.0547623904,2.0099015170e+01
1.6000004635,2,2.1049273779,-0.9485845087,-1.0181866351,0.8607113303,1.6329148686,0.4829180345,4.4307192662e+00
1.6000004635,3,6.0623384136,-0.4807508080,1.9514245642,-0.2190560260,-0.2106227230,-0.4690744680,3.6751947041e+01
1.6000004635,4,1.9625569533,-0.4328815796,-0.7636324889,0.9242382569,0.8001714332,0.1652812190,3.8516297949e+00
1.6000004635,5,1.1902689882,-0.0769474450,0.7428202771,0.9284689058,0.1428866201,-0.0285790612,1.4167402642e+00
1.6000004635,6,5.7696370823,-0.3454577543,1.7420137095,-0.4912708611,-0.3394266568,-0.3008960720,3.3288712061e+01
1.6000004635,7,0.4083507397,1.2635086232,1.8355539715,0.3970962156,-1.0034689853,1.1596191356,1.6675032663e-01
1.6000004635,8,4.7004671900,0.4322129925,-0.0238430159,-0.9999289363,0.8643645557,-0.0051526306,2.2094391805e+01
1.6000004635,9,2.3338038919,-0.4137594997,-1.3821966350,0.7227607595,0.5980982606,0.2859484941,5.4466406059e+00
1.6000004635,10,3.7548933546,0.0373831562,-1.6355053844,-0.5755697476,0.0430332275,-0.0305701766,1.4099224104e+01
1.7000004553,1,4.4590367624,-0.2420977273,-0.5013011375,-0.9680776273,-0.4687387869,0.0606819330,1.9883008848e+01
1.7000004553,2,2.0258183140,-0.4417805663,-0.8789641278,0.8982513654,0.7936599938,0.1941546351,4.1039398412e+00
1.7000004553,3,6.0149285785,-0.4673007613,1.9284688339,-0.2650509181,-0.2477169916,-0.4505874771,3.6179365805e+01
1.7000004553,4,1.9059103926,-0.8882009136,-0.6577537853,0.9443728022,1.6775855713,0.2921087565,3.6324944245e+00
1.7000004553,5,1.1825656325,-0.0771203988,0.7571027480,0.9255802814,0.1427622408,-0.0291940329,1.3984614753e+00
1.7000004553,6,5.7355265604,-0.3368429825,1.7074918551,-0.5206898224,-0.3507814255,-0.2875783245,3.2896264925e+01
1.7000004553,7,0.5290859254,1.1545201917,1.7265376104,0.5047444601,-1.1654753416,0.9966612665,2.7993191643e-01
1.7000004553,8,4.7436902272,0.4323487860,0.0625922714,-0.9995101560,0.8642740051,0.0135308463,2.2502596971e+01
1.7000004553,9,2.2929113239,-0.4042503880,-1.3219465259,0.7504094520,0.6067066243,0.2671986980,5.2574423393e+00
1.7000004553,10,3.7586267345,0.0372845771,-1.6311963554,-0.5786187108,0.0431471078,-0.0304092331,1.4127274929e+01
1.8000004554,1,4.4347690309,-0.2432769718,-0.5481350149,-0.9617104561,-0.4679240149,0.0666743133,1.9667176358e+01
1.8000004554,2,1.9819638344,-0.4354486178,-0.7993596031,0.9166548185,0.7983121474,0.1740400172,3.9281806407e+00
1.8000004554,3,5.9688964272,-0.4532998961,1.9020329104,-0.3091402626,-0.2802664978,-0.4310956603,3.5627724559e+01
1.8000004554,4,1.8179892345,-0.8711977381,-0.4893663229,0.9696030892,1.6894320363,0.2131674168,3.3050848566e+00
1.8000004554,5,1.1748447644,-0.0772976929,0.7713726065,0.9226299776,0.1426343373,-0.0298126614,1.3802602206e+00
1.8000004554,6,5.7022505891,-0.3287646992,1.6719000734,-0.5488055540,-0.3608557858,-0.2748308623,3.2515661781e+01
1.8000004554,7,0.6399423292,1.0659276177,1.6042603946,0.5971491829,-1.2730356118,0.8550127303,4.0952618471e-01
1.8000004554,8,4.7869571933,0.4330922924,0.1489982541,-0.9972210788,0.8637775262,0.0322649977,2.2914959170e+01
1.8000004554,9,2.2529237279,-0.3956442227,-1.2608916179,0.7762332652,0.6142244137,0.2494322421,5.0756653239e+00
1.8000004554,10,3.7623502957,0.0371867759,-1.6268760128,-0.5816516223,0.0432594971,-0.0302491369,1.4155279747e+01
1.9000004554,1,4.4103772840,-0.2445787727,-0.5948829087,-0.9547400595,-0.4670183040,0.0727478659,1.9451427787e+01
1.9000004554,2,1.9387018788,-0.4299183441,-0.7193238582,0.9330826848,0.8022987256,0.1546252610,3.7585649749e+00
1.9000004554,3,5.9242690682,-0.4392792614,1.8725561101,-0.3512597381,-0.3086022367,-0.4112875325,3.5096963992e+01
1.9000004554,4,1.7314874103,-0.8597069127,-0.3200008499,0.9871169455,1.6972625233,0.1375534714,2.9980486519e+00
1.9000004554,5,1.1671059472,-0.0774793931,0.7856294952,0.9196176238,0.1425028308,-0.0304350483,1.3621362920e+00
1.9000004554,6,5.6697562820,-0.3212062366,1.6353576519,-0.5756746804,-0.3698205952,-0.2626435385,3.2146136297e+01
1.9000004554,7,0.7428806296,0.9955784838,1.4730462475,0.6764123655,-1.3468431944,0.7332665748,5.5187162989e-01
1.9000004554,8,4.8303292027,0.4344515505,0.2353339794,-0.9930531101,0.8628669269,0.0511206061,2.3332080206e+01
1.9000004554,9,2.2137553548,-0.3878520335,-1.1991324945,0.8003251309,0.6208154589,0.2325429882,4.9007127711e+00
1.9000004554,10,3.7660641155,0.0370897480,-1.6225445049,-0.5846685663,0.0433704195,-0.0300898834,1.4183238922e+01
2.0000004554,1,4.3858490366,-0.2460078048,-0.6415354710,-0.9471578854,-0.4660164643,0.0789113664,1.9235671772e+01
2.0000004554,2,1.8959556054,-0.4251251537,-0.6389194446,0.9475998553,0.8056970682,0.1358103635,3.5946476577e+00
2.0000004554,3,5.8810287890,-0.4256074860,1.8404381304,-0.3914037200,-0.3331687066,-0.3916521229,3.4586499617e+01
2.0000004554,4,1.6458814382,-0.8532160492,-0.1500291583,0.9971824371,1.7016241187,0.0640036429,2.7089257087e+00
2.0000004554,5,1.1593487368,-0.0776655675,0.7998730496,0.9165428392,0.1423676395,-0.0310612972,1.3440894935e+00
2.0000004554,6,5.6379927905,-0.3141440887,1.5979680228,-0.6013522674,-0.3778225201,-0.2509961042,3.1786962705e+01
2.0000004554,7,0.8395458490,0.9398825473,1.3356018749,0.7443399143,-1.3991841893,0.6276544462,7.0483723251e-01
2.0000004554,8,4.8738685139,0.4364413871,0.3215573351,-0.9869904863,0.8615269938,0.0701704647,2.3754594291e+01
2.0000004554,9,2.1753288021,-0.3807956354,-1.1367549482,0.8227679180,0.6266128643,0.2164356614,4.7320553974e+00
2.0000004554,10,3.7697682709,0.0369934882,-1.6182019770,-0.5876696269,0.0434798988,-0.0299314679,1.4211152816e+01
2.1000004554,1,4.3611713092,-0.2475692956,-0.6880828002,-0.9389544797,-0.4649125983,0.0851740871,1.9019815188e+01
2.1000004554,2,1.8536540833,-0.4210151487,-0.5582019576,0.9602617579,0.8085694935,0.1175057401,3.4360334605e+00
2.1000004554,3,5.8391280339,-0.4125182533,1.8060321368,-0.4296067739,-0.3544412720,-0.3725106112,3.4095416197e+01
2.1000004554,4,1.5606870508,-0.8514463348,0.0202182077,0.9999489017,1.7028056547,-0.0086073594,2.4357440705e+00
2.1000004554,5,1.1515726823,-0.0778562861,0.8141028972,0.9134052322,0.1422286782,-0.0316915141,1.3261196426e+00
2.1000004554,6,5.6069118205,-0.3075511065,1.5598210397,-0.6258910296,-0.3849869574,-0.2398623433,3.1437460163e+01
2.1000004554,7,0.9312395222,0.8956829323,1.1936797951,0.8023603534,-1.4373209482,0.5345793096,8.6720704771e-01
2.1000004554,8,4.9176392233,0.4390838111,0.4076243131,-0.9790100126,0.8597348949,0.0894906185,2.4183175530e+01
2.1000004554,9,2.1375739879,-0.3744066246,-1.0738327231,0.8436354786,0.6317254239,0.2010250426,4.5692225539e+00
