time,particle_id,theta,theta_dot,x,y,vx,vy,energy
0.0010000000,17,4.2706206177,0.5209757274,-0.8550774547,-0.9039970335,0.9419210242,-0.2227372995,1.8238200460e+01
0.0010000000,18,1.6563926838,-0.9071173303,-0.1709837432,0.9963388680,1.8075925080,0.0775511583,2.7436367228e+00
0.0010000000,19,5.5829719561,1.8980245327,1.5294094506,-0.6443808525,2.4461013329,1.4514283289,3.1169575862e+01
0.0010000000,20,3.8092770799,-0.6618332332,-1.5705150040,-0.6191693270,-0.8195736752,0.5197095114,1.4510591872e+01
0.0020010000,1,3.3863467954,1.9847045866,-1.9403938602,-0.2423178013,0.9618585033,-1.9255542971,1.1467344619e+01
0.0020010000,2,0.1696091531,-1.7212911821,1.9713016320,0.1687971234,0.5810980002,-1.6965920582,2.8767264824e-02
0.0020010000,3,0.7311916217,1.6188166350,1.4887584343,0.6677571273,-2.1619526917,1.2050134595,5.3464118765e-01
0.0020010000,4,2.3215899888,0.5099943043,-1.3644385178,0.7311476477,-0.7457622719,-0.3479279364,5.3897800760e+00
0.0020010000,5,3.1204044499,-0.7209164192,-1.9995510768,0.0211866183,0.0305475621,0.7207546012,9.7369239310e+00
0.0020010000,6,4.0307484963,1.7038555956,-1.2601355460,-0.7765401480,2.6462245527,-1.0735445007,1.6246933440e+01
0.0020010000,7,2.6790172843,-0.4854416536,-1.7898123938,0.4462542983,0.4332608490,0.4344247440,7.1771336094e+00
0.0020010000,8,5.2698730794,0.4227999413,1.0581058182,-0.8485888400,0.7175666235,0.2236835389,2.7771562273e+01
0.0020010000,9,4.4922503030,-1.7018541391,-0.4367299117,-0.9758671764,-3.3215671869,0.3716253039,2.0180312785e+01
0.0020010000,10,0.3893367919,0.3066993480,1.8503220010,0.3795749243,-0.2328307636,0.2837462756,1.5158313749e-01
0.0020010000,11,4.6281314973,-0.6002496980,-0.1683156466,-0.9964524378,-1.1962405497,0.0505157080,2.1419601156e+01
0.0020010000,12,2.1135128477,1.1541542476,-1.0329281507,0.8563088572,-1.9766250095,-0.5960792063,4.4669365574e+00
0.0020010000,13,5.7429429693,-0.2068138578,1.7151681231,-0.5143438318,-0.2127468642,-0.1773602681,3.2981393949e+01
0.0020010000,14,1.5398983452,-1.0470238969,0.0617861311,0.9995226953,2.0930482951,-0.0323457779,2.3712869134e+00
0.0020010000,15,1.1121166664,-0.1971710175,0.8855292534,0.8966378786,0.3535820058,-0.0873003520,1.2368034798e+00
0.0020010000,16,6.1751950685,-1.0835732756,1.9883494372,-0.1077804660,-0.2335760652,-1.0772611564,3.8133034134e+01
0.0020010000,17,4.2711420687,0.5208845326,-0.8541345581,-0.9042198511,0.9419882690,-0.2224527400,1.8242654571e+01
0.0020010000,18,1.6554846857,-0.9070647041,-0.1691743254,0.9964160837,1.8076277204,0.0767260297,2.7406295445e+00
0.0020010000,19,5.5848730673,1.9004035196,1.5318567647,-0.6429259002,2.4436372871,1.4555729936,3.1190807178e+01
0.0020010000,20,3.8086144361,-0.6621309026,-1.5713352367,-0.6186488451,-0.8192530363,0.5202148093,1.4505543923e+01
0.0030000000,1,3.3883283367,1.9823417278,-1.9394297259,-0.2442398096,0.9683335322,-1.9223062369,1.1480768918e+01
0.0030000000,2,0.1678889056,-1.7226476884,1.9718794606,0.1671013111,0.5757133746,-1.6984267974,2.8186684613e-02
0.0030000000,3,0.7328079872,1.6171498213,1.4865978112,0.6689594434,-2.1636152888,1.2020256924,5.3700754615e-01
0.0030000000,4,2.3220995476,0.5101437283,-1.3651834662,0.7307999219,-0.7456259936,-0.3482198916,5.3921463091e+00
0.0030000000,5,3.1196842710,-0.7208829137,-1.9995200420,0.0219066300,0.0315842305,0.7207099169,9.7324299510e+00
0.0030000000,6,4.0324498929,1.7023433686,-1.2574913179,-0.7776110187,2.6475219219,-1.0703410030,1.6260652139e+01
0.0030000000,7,2.6785324161,-0.4852651547,-1.7893794345,0.4466881573,0.4335243955,0.4341617440,7.1745359043e+00
0.0030000000,8,5.2702954946,0.4228760913,1.0588226373,-0.8483652844,0.7175067909,0.2238753891,2.7776014600e+01
0.0030000000,9,4.4905499108,-1.7023357231,-0.4400479927,-0.9754944598,-3.3212381331,0.3745547090,2.0165038501e+01
0.0030000000,10,0.3896431500,0.3066302360,1.8500893424,0.3798583371,-0.2329521031,0.2836466658,1.5182178436e-01
0.0030000000,11,4.6275318364,-0.6002725391,-0.1695106833,-0.9964017925,-1.1962252679,0.0508763041,2.1414050897e+01
0.0030000000,12,2.1146661234,1.1547068880,-1.0349025837,0.8557126624,-1.9761946108,-0.5975045709,4.4718128136e+00
0.0030000000,13,5.7427363780,-0.2067823401,1.7149555686,-0.5145209903,-0.2127877088,-0.1773112628,3.2979021107e+01
0.0030000000,14,1.5388523555,-1.0470497084,0.0638770778,0.9994898347,2.0930310800,-0.0334412378,2.3680665720e+00
0.0030000000,15,1.1119196858,-0.1971845786,0.8858824768,0.8965506452,0.3535719224,-0.0873411815,1.2363653877e+00
0.0030000000,16,6.1741127611,-1.0832073656,1.9881149695,-0.1088564053,-0.2358281200,-1.0767703893,3.8119668387e+01
0.0030000000,17,4.2716623870,0.5207936615,-0.8531934782,-0.9044419396,0.9420552587,-0.2221688777,1.8247099549e+01
0.0030000000,18,1.6545785540,-0.9070127493,-0.1673684878,0.9964923218,1.8076624809,0.0759026762,2.7376301914e+00
0.0030000000,19,5.5867727595,1.9027880904,1.5342967217,-0.6414697128,2.4411618598,1.4597207646,3.1212029866e+01
0.0030000000,20,3.8079528189,-0.6624284168,-1.5721535101,-0.6181288985,-0.8189322952,0.5207195803,1.4500504671e+01
0.0040000000,1,3.3903094944,1.9799703670,-1.9384581652,-0.2461604871,0.9747809399,-1.9190448624,1.1494198468e+01
0.0040000000,2,0.1661655834,-1.7239964496,1.9724524711,0.1654019720,0.5703048250,-1.7002505286,2.7611001104e-02
0.0040000000,3,0.7344243062,1.6154876272,1.4844333666,0.6701599772,-2.1652703029,1.1990418686,5.3937906160e-01
0.0040000000,4,2.3226097662,0.5102934877,-1.3659290238,0.7304515559,-0.7454893441,-0.3485123428,5.3945161258e+00
0.0040000000,5,3.1189634053,-0.7208482604,-1.9994879390,0.0226273170,0.0326217241,0.7206637012,9.7279327239e+00
0.0040000000,6,4.0341514828,1.7008360868,-1.2548431486,-0.7786797597,2.6488132706,-1.0671412552,1.6274378186e+01
0.0040000000,7,2.6780472392,-0.4850886072,-1.7889457783,0.4471221875,0.4337877584,0.4338986080,7.1719370153e+00
0.0040000000,8,5.2707184088,0.4229524041,1.0595401140,-0.8481413129,0.7174468146,0.2240675192,2.7780472544e+01
0.0040000000,9,4.4888473326,-1.7028218054,-0.4433690645,-0.9751184380,-3.3209058782,0.3774892554,2.0149750375e+01
0.0040000000,10,0.3899497457,0.3065610743,1.8498563296,0.3801419340,-0.2330734394,0.2835469719,1.5206080418e-01
0.0040000000,11,4.6269315524,-0.6002955673,-0.1707069008,-0.9963507357,-1.1962098601,0.0512372979,2.1408495591e+01
0.0040000000,12,2.1158211074,1.1552618153,-1.0368785618,0.8551144438,-1.9757621292,-0.5989331047,4.4766989584e+00
0.0040000000,13,5.7425296114,-0.2067508031,1.7147427604,-0.5146982770,-0.2128285643,-0.1772622214,3.2976646338e+01
0.0040000000,14,1.5378052925,-1.0470764078,0.0659701000,0.9994558452,2.0930132722,-0.0345378677,2.3648451177e+00
0.0040000000,15,1.1117224945,-0.1971981611,0.8862360436,0.8964632835,0.3535618221,-0.0873820591,1.2359269047e+00
0.0040000000,16,6.1730297380,-1.0828379957,1.9878780156,-0.1099329285,-0.2380791038,-1.0762749231,3.8106296146e+01
0.0040000000,17,4.2721831353,0.5207028408,-0.8522513894,-0.9046639665,0.9421221948,-0.2218848598,1.8251548742e+01
0.0040000000,18,1.6536715670,-0.9069613087,-0.1655608081,0.9965678124,1.8076968948,0.0750786236,2.7346296515e+00
0.0040000000,19,5.5886767442,1.9051854349,1.5367366363,-0.6400079122,2.4386675051,1.4638841284,3.1233307751e+01
0.0040000000,20,3.8072902415,-0.6627266691,-1.5729722814,-0.6176079262,-0.8186104874,0.5212253403,1.4495458983e+01
0.0050000000,1,3.3922882778,1.9775930790,-1.9374801742,-0.2480778983,0.9811942694,-1.9157736916,1.1507619760e+01
0.0050000000,2,0.1644409171,-1.7253359741,1.9730200637,0.1637008157,0.5648778125,-1.7020612467,2.7040815203e-02
0.0050000000,3,0.7360389662,1.6138317000,1.4822672715,0.6713575306,-2.1669161299,1.1960649553,5.4175335976e-01
0.0050000000,4,2.3231201345,0.5104434335,-1.3666744446,0.7301028973,-0.7453524594,-0.3488049980,5.3968871594e+00
0.0050000000,5,3.1182425749,-0.7208124931,-1.9994547986,0.0233479569,0.0336589981,0.7206159991,9.7234367556e+00
0.0050000000,6,4.0358515687,1.6993352389,-1.2521936915,-0.7797453044,2.6500973462,-1.0639484330,1.6288097884e+01
0.0050000000,7,2.6775622387,-0.4849121881,-1.7885118590,0.4475559547,0.4340506746,0.4336355995,7.1693395422e+00
0.0050000000,8,5.2711413993,0.4230288035,1.0602575307,-0.8479171493,0.7173867543,0.2242597373,2.7784931652e+01
0.0050000000,9,4.4871442663,-1.7033119142,-0.4466898026,-0.9747394806,-3.3205707412,0.3804260314,2.0134463667e+01
0.0050000000,10,0.3902562722,0.3064919322,1.8496231955,0.3804254312,-0.2331946509,0.2834472935,1.5229995802e-01
0.0050000000,11,4.6263312453,-0.6003187597,-0.1719031029,-0.9962993179,-1.1961943417,0.0515983288,2.1402940791e+01
0.0050000000,12,2.1169766471,1.1558184819,-1.0388541065,0.8545147959,-1.9753279882,-0.6003633881,4.4815901244e+00
0.0050000000,13,5.7423228764,-0.2067192785,1.7145299114,-0.5148755148,-0.2128693898,-0.1772131931,3.2974272016e+01
0.0050000000,14,1.5367582024,-1.0471039697,0.0680631041,0.9994207590,2.0929948883,-0.0356345732,2.3616257727e+00
0.0050000000,15,1.1115252895,-0.1972117515,0.8865896004,0.8963758810,0.3535517150,-0.0874229440,1.2354884692e+00
0.0050000000,16,6.1719470858,-1.0824655472,1.9876388124,-0.1110089541,-0.2403267364,-1.0757752673,3.8092930830e+01
0.0050000000,17,4.2727037929,0.5206121615,-0.8513092337,-0.9048857094,0.9421890103,-0.2216009701,1.8255997701e+01
0.0050000000,18,1.6527646311,-0.9069104344,-0.1637530941,0.9966424790,1.8077309272,0.0742546948,2.7316309260e+00
0.0050000000,19,5.5905831315,1.9075932158,1.5391740482,-0.6385419425,2.4361565550,1.4680589861,3.1254619750e+01
0.0050000000,20,3.8066273657,-0.6630253625,-1.5737907305,-0.6170864479,-0.8182879316,0.5217315848,1.4490411901e+01
0.0060000000,1,3.3942646810,1.9752100743,-1.9364957869,-0.2499920335,0.9875735663,-1.9124929936,1.1521032725e+01
0.0060000000,2,0.1627149159,-1.7266661326,1.9735822201,0.1619978552,0.5594324202,-1.7038587897,2.6476143846e-02
0.0060000000,3,0.7376519733,1.6121820152,1.4800995352,0.6725521106,-2.1685528341,1.1930949257,5.4413043377e-01
0.0060000000,4,2.3236306529,0.5105935658,-1.3674197284,0.7297539459,-0.7452153389,-0.3490978576,5.3992594113e+00
0.0060000000,5,3.1175217807,-0.7207756127,-1.9994206211,0.0240685485,0.0346960456,0.7205668116,9.7189420531e+00
0.0060000000,6,4.0375501569,1.6978407966,-1.2495429540,-0.7808076597,2.6513741980,-1.0607625022,1.6301811269e+01
0.0060000000,7,2.6770774146,-0.4847358976,-1.7880776769,0.4479894589,0.4343131449,0.4333727188,7.1667434837e+00
0.0060000000,8,5.2715644663,0.4231052897,1.0609748874,-0.8476927935,0.7173266098,0.2244520435,2.7789391923e+01
0.0060000000,9,4.4854407079,-1.7038060581,-0.4500102041,-0.9743575853,-3.3202327132,0.3833650560,2.0119178344e+01
0.0060000000,10,0.3905627296,0.3064228096,1.8493899403,0.3807088286,-0.2333157378,0.2833476308,1.5253924579e-01
0.0060000000,11,4.6257309149,-0.6003421166,-0.1730992894,-0.9962475390,-1.1961787124,0.0519593969,2.1397386497e+01
0.0060000000,12,2.1181327444,1.1563768927,-1.0408292163,0.8539137167,-1.9748921807,-0.6017954275,4.4864863228e+00
0.0060000000,13,5.7421161728,-0.2066877661,1.7143170216,-0.5150527035,-0.2129101854,-0.1771641778,3.2971898142e+01
0.0060000000,14,1.5357110843,-1.0471323945,0.0701560895,0.9993845760,2.0929759283,-0.0367313570,2.3584085345e+00
0.0060000000,15,1.1113280710,-0.1972253497,0.8869431470,0.8962884377,0.3535416010,-0.0874638362,1.2350500813e+00
0.0060000000,16,6.1708648075,-1.0820900364,1.9873973632,-0.1120844780,-0.2425709937,-1.0752714426,3.8079572473e+01
0.0060000000,17,4.2732243598,0.5205216234,-0.8503670113,-0.9051071685,0.9422557054,-0.2213172086,1.8260446429e+01
0.0060000000,18,1.6518577459,-0.9068601261,-0.1619453462,0.9967163218,1.8077645786,0.0734308886,2.7286340127e+00
0.0060000000,19,5.5924919318,1.9100114776,1.5416089408,-0.6370717922,2.4336288702,1.4722453854,3.1275966007e+01
0.0060000000,20,3.8059641909,-0.6633244976,-1.5746088567,-0.6165644631,-0.8179646255,0.5222383144,1.4485363423e+01
0.0070000000,1,3.3962386984,1.9728215613,-1.9355050373,-0.2519028834,0.9939188796,-1.9092030348,1.1534437297e+01
0.0070000000,2,0.1609875892,-1.7279867959,1.9741389220,0.1602931038,0.5539687337,-1.7056429952,2.5917003892e-02
0.0070000000,3,0.7392633339,1.6105385488,1.4779301667,0.6737437240,-2.1701804789,1.1901317529,5.4651027685e-01
0.0070000000,4,2.3241413216,0.5107438850,-1.3681648750,0.7294047016,-0.7450779820,-0.3493909218,5.4016328826e+00
0.0070000000,5,3.1168010240,-0.7207376200,-1.9993854066,0.0247890901,0.0357328596,0.7205161397,9.7144486230e+00
0.0070000000,6,4.0392472538,1.6963527318,-1.2468909432,-0.7818668326,2.6526438748,-1.0575834289,1.6315518378e+01
0.0070000000,7,2.6765927667,-0.4845597356,-1.7876432327,0.4484227003,0.4345751702,0.4331099660,7.1641488388e+00
0.0070000000,8,5.2719876098,0.4231818627,1.0616921838,-0.8474682453,0.7172663812,0.2246444380,2.7793853358e+01
0.0070000000,9,4.4837366533,-1.7043042454,-0.4533302661,-0.9739727499,-3.3198917850,0.3863063486,2.0103894376e+01
0.0070000000,10,0.3908691179,0.3063537066,1.8491565640,0.3809921265,-0.2334367003,0.2832479838,1.5277866735e-01
0.0070000000,11,4.6251305610,-0.6003656378,-0.1742954603,-0.9961953991,-1.1961629723,0.0523205026,2.1391832706e+01
0.0070000000,12,2.1192894009,1.1569370525,-1.0428038894,0.8533112047,-1.9744547001,-0.6032292291,4.4913875649e+00
0.0070000000,13,5.7419095008,-0.2066562660,1.7141040910,-0.5152298431,-0.2129509510,-0.1771151755,3.2969524715e+01
0.0070000000,14,1.5346639374,-1.0471616823,0.0722490557,0.9993472962,2.0929563918,-0.0378282214,2.3551934006e+00
0.0070000000,15,1.1111308388,-0.1972389557,0.8872966836,0.8962009534,0.3535314803,-0.0875047356,1.2346117410e+00
0.0070000000,16,6.1697829064,-1.0817114802,1.9871536714,-0.1131594959,-0.2448118517,-1.0747634696,3.8066221112e+01
0.0070000000,17,4.2737448362,0.5204312263,-0.8494247222,-0.9053283439,0.9423222804,-0.2210335749,1.8264894925e+01
0.0070000000,18,1.6509509107,-0.9068103836,-0.1601375649,0.9967893409,1.8077978490,0.0726072033,2.7256389094e+00
0.0070000000,19,5.5944031556,1.9124402648,1.5440412973,-0.6355974497,2.4310843100,1.4764433737,3.1297346667e+01
0.0070000000,20,3.8053007168,-0.6636240751,-1.5754266591,-0.6160419713,-0.8176405669,0.5227455298,1.4480313545e+01
0.0080000000,1,3.3982103247,1.9704277461,-1.9345079593,-0.2538104389,1.0002302620,-1.9059040790,1.1547833411e+01
0.0080000000,2,0.1592589468,-1.7292978346,1.9746901511,0.1585865750,0.5484868414,-1.7074137012,2.5363412125e-02
0.0080000000,3,0.7408730541,1.6089012764,1.4757591751,0.6749323776,-2.1717991274,1.1871754102,5.4889288229e-01
0.0080000000,4,2.3246521406,0.5108943911,-1.3689098841,0.7290551641,-0.7449403884,-0.3496841909,5.4040075749e+00
0.0080000000,5,3.1160803058,-0.7206985157,-1.9993491554,0.0255095803,0.0367694333,0.7204639844,9.7099564721e+00
0.0080000000,6,4.0409428659,1.6948710166,-1.2442376664,-0.7829228298,2.6539064249,-1.0544111793,1.6329219245e+01
0.0080000000,7,2.6761082949,-0.4843837023,-1.7872085266,0.4488556791,0.4348367512,0.4328473414,7.1615556061e+00
0.0080000000,8,5.2724108300,0.4232585226,1.0624094200,-0.8472435046,0.7172060681,0.2248369208,2.7798315960e+01
0.0080000000,9,4.4820320985,-1.7048064848,-0.4566499858,-0.9735849720,-3.3195479474,0.3892499285,2.0088611732e+01
0.0080000000,10,0.3911754371,0.3062846234,1.8489230669,0.3812753247,-0.2335575384,0.2831483526,1.5301822261e-01
0.0080000000,11,4.6245301835,-0.6003893235,-0.1754916153,-0.9961428980,-1.1961471213,0.0526816461,2.1386279419e+01
0.0080000000,12,2.1204466185,1.1574989662,-1.0447781242,0.8527072580,-1.9740155392,-0.6046647993,4.4962938620e+00
0.0080000000,13,5.7417028603,-0.2066247782,1.7138911197,-0.5154069338,-0.2129916868,-0.1770661862,3.2967151735e+01
0.0080000000,14,1.5336167607,-1.0471918332,0.0743420021,0.9993089195,2.0929362788,-0.0389251687,2.3519803686e+00
0.0080000000,15,1.1109335931,-0.1972525696,0.8876502100,0.8961134282,0.3535213527,-0.0875456424,1.2341734482e+00
0.0080000000,16,6.1687013852,-1.0813298951,1.9869077405,-0.1142340039,-0.2470492869,-1.0742513693,3.8052876780e+01
0.0080000000,17,4.2742652224,0.5203409700,-0.8484823666,-0.9055492358,0.9423887354,-0.2207500688,1.8269343191e+01
0.0080000000,18,1.6500441249,-0.9067612066,-0.1583297506,0.9968615363,1.8078307388,0.0717836378,2.7226456141e+00
0.0080000000,19,5.5963168134,1.9148796222,1.5464711007,-0.6341189034,2.4285227323,1.4806529985,3.1318761876e+01
0.0080000000,20,3.8046369429,-0.6639240956,-1.5762441372,-0.6155189721,-0.8173157537,0.5232532316,1.4475262267e+01
0.0090010000,1,3.4001815226,1.9680264313,-1.9335035803,-0.2557165935,1.0065140300,-1.9025930756,1.1561234387e+01
0.0090010000,2,0.1575272675,-1.7306004159,1.9752364323,0.1568765731,0.5429813251,-1.7091724956,2.4814840008e-02
0.0090010000,3,0.7424827474,1.6072685459,1.4735843959,0.6761192625,-2.1734104476,1.1842229246,5.5128063015e-01
0.0090010000,4,2.3251636213,0.5110452354,-1.3696555003,0.7287049833,-0.7448024195,-0.3499779588,5.4063858659e+00
0.0090010000,5,3.1153589066,-0.7206582601,-1.9993118300,0.0262307380,0.0378067961,0.7204102924,9.7054611170e+00
0.0090010000,6,4.0426386928,1.6933941510,-1.2415804753,-0.7839767094,2.6551631482,-1.0512425574,1.6342927601e+01
0.0090010000,7,2.6756235149,-0.4842076220,-1.7867731241,0.4492888278,0.4350981498,0.4325845827,7.1589611934e+00
0.0090010000,8,5.2728345502,0.4233353464,1.0631273129,-0.8470183464,0.7171456102,0.2250296847,2.7802784194e+01
0.0090010000,9,4.4803253342,-1.7053132932,-0.4599726793,-0.9731938571,-3.3192008430,0.3921987623,2.0073315100e+01
0.0090010000,10,0.3914819935,0.3062154908,1.8486892152,0.3815587063,-0.2336783730,0.2830486377,1.5325815121e-01
0.0090010000,11,4.6239291819,-0.6004131977,-0.1766889506,-0.9960899827,-1.1961311434,0.0530431889,2.1380721079e+01
0.0090010000,12,2.1216055570,1.1580632034,-1.0467538925,0.8521012687,-1.9735742496,-0.6061035830,4.5012101393e+00
0.0090010000,13,5.7414960446,-0.2065932712,1.7136778946,-0.5155841526,-0.2130324333,-0.1770171610,3.2964776830e+01
0.0090010000,14,1.5325685062,-1.0472228789,0.0764370209,0.9992694058,2.0929155680,-0.0400232986,2.3487662262e+00
0.0090010000,15,1.1107361364,-0.1972662049,0.8880040798,0.8960257745,0.3535112081,-0.0875865974,1.2337347648e+00
0.0090010000,16,6.1676191662,-1.0809449119,1.9866593246,-0.1153090714,-0.2492855081,-1.0737346443,3.8039526180e+01
0.0090010000,17,4.2747860386,0.5202507644,-0.8475390021,-0.9057700646,0.9424551369,-0.2204664068,1.8273795676e+01
0.0090010000,18,1.6491364813,-0.9067125465,-0.1565200956,0.9969329791,1.8078632805,0.0709593672,2.7196511339e+00
0.0090010000,19,5.5982348333,1.9173320496,1.5489007600,-0.6326346568,2.4259414062,1.4848785344,3.1340233249e+01
0.0090010000,20,3.8039722045,-0.6642248603,-1.5770621070,-0.6149949412,-0.8169898577,0.5237619288,1.4470204533e+01
0.0100004025,1,3.4021471742,1.9656240544,-1.9324945462,-0.2576163955,1.0127539677,-1.8992788825,1.1574605395e+01
0.0100004025,2,0.1557970560,-1.7318910391,1.9757763347,0.1551675507,0.5374665812,-1.7109146647,2.4272722657e-02
0.0100004025,3,0.7440882444,1.6056445646,1.4714114828,0.6773013082,-2.1750103282,1.1812819248,5.5366731539e-01
0.0100004025,4,2.3256744365,0.5111960264,-1.3703997886,0.7283550678,-0.7446644330,-0.3502714633,5.4087615844e+00
0.0100004025,5,3.1146386995,-0.7206169594,-1.9992735283,0.0269506905,0.0388422493,0.7203552055,9.7009742282e+00
0.0100004025,6,4.0443303417,1.6919259339,-1.2389262735,-0.7850257462,2.6564108377,-1.0480857462,1.6356607913e+01
0.0100004025,7,2.6751396843,-0.4840319516,-1.7863381556,0.4497210230,0.4353586888,0.4323223718,7.1563723304e+00
0.0100004025,8,5.2732576709,0.4234121347,1.0638439998,-0.8467933550,0.7170851641,0.2252222295,2.7807246464e+01
0.0100004025,9,4.4786207855,-1.7058233607,-0.4632897220,-0.9728004206,-3.3188513656,0.3951452153,2.0058044140e+01
0.0100004025,10,0.3917879915,0.3061464883,1.8484556162,0.3818415361,-0.2337988908,0.2829490979,1.5349783032e-01
0.0100004025,11,4.6233291155,-0.6004371982,-0.1778843590,-0.9960367908,-1.1961150800,0.0534041931,2.1375172110e+01
0.0100004025,12,2.1227632102,1.1586283031,-1.0487260663,0.8514948088,-1.9731319709,-0.6075418513,4.5061236465e+00
0.0100004025,13,5.7419065819,2.1221450899,1.7141010833,-0.5152323448,2.1867955812,1.8187855987,3.2969491195e+01
0.0100004025,14,1.5315218932,-1.0472547383,0.0785286754,0.9992288586,2.0928943136,-0.0411197637,2.3455593094e+00
0.0100004025,15,1.1105389813,-0.1972798264,0.8883573747,0.8959382198,0.3535010729,-0.0876274943,1.2332968290e+00
0.0100004025,16,6.1665390603,-1.0805575491,1.9864090738,-0.1163819052,-0.2515146925,-1.0732146601,3.8026203983e+01
0.0100004025,17,4.2753059336,0.5201608432,-0.8465970770,-0.9059902579,0.9425213129,-0.2201833247,1.8278240826e+01
0.0100004025,18,1.6482303345,-0.9066645290,-0.1547132964,0.9970034849,1.8078953903,0.0701365290,2.7166632357e+00
0.0100004025,19,5.5995940645,-0.1868806844,1.5506191222,-0.6315814156,-0.2360607344,-0.1448903814,3.1355453687e+01
